2014-04-17 00:44:57,33,15.2,33,14.6,1015.1,1006.0,-13.6,0.0,0.0,8,0.0
2014-04-17 01:44:57,33,13.5,32,12.7,1014.8,1005.7,-7.1,0.0,0.0,8,0.0
2014-04-17 02:44:57,31,11.7,32,11.0,1014.3,1005.2,-0.7,0.0,0.0,8,0.0
2014-04-17 03:44:57,31,10.1,32,9.4,1014.1,1005.0,-1.0,0.0,0.0,8,0.0
2014-04-17 04:44:57,32,8.4,32,7.8,1014.5,1005.4,-0.3,0.0,0.0,8,0.0
2014-04-17 05:44:57,29,7.1,33,6.6,1014.4,1005.3,0.0999999999999,0.0,0.0,8,0.0
2014-04-17 06:44:57,30,6.5,35,6.3,1014.8,1005.7,0.7,0.0,0.0,8,0.0
2014-04-17 07:44:57,35,7.2,41,7.3,1014.8,1005.7,0.3,0.0,0.0,8,0.0
2014-04-17 08:44:57,44,10.4,51,11.3,1013.8,1004.7,-0.6,0.0,0.0,8,0.0
2014-04-17 09:44:57,50,13.9,51,15.6,1027.4,1018.3,12.6,0.0,0.0,8,0.0
2014-04-17 10:44:57,49,16.2,49,17.7,1024.6,1015.5,9.8,0.0,0.0,8,0.0
2014-04-17 11:44:57,52,19.0,50,20.3,1018.1,1009.0,4.3,0.0,0.0,8,0.0
2014-04-17 12:44:57,51,21.7,49,22.6,1017.4,1008.3,-10.0,0.0,0.0,8,0.0
2014-04-17 13:44:57,47,23.7,42,24.0,1016.0,1006.9,-8.6,0.0,0.0,8,0.0
2014-04-17 14:44:57,49,24.9,50,25.3,1023.6,1014.5,5.5,0.0,0.0,8,0.0
2014-04-17 15:44:57,44,20.7,47,19.6,1023.0,1013.9,5.6,0.0,0.0,8,0.0
2014-04-17 16:44:57,54,16.7,66,13.5,1025.1,1016.0,9.1,0.85,2.4,0,21.0
2014-04-17 17:44:57,50,19.9,71,12.2,1024.4,1015.3,0.8,0.5,1.0,10,0.0
2014-04-17 18:44:57,52,18.3,79,11.5,1024.2,1015.1,1.2,1.2,3.1,11,0.0
2014-04-17 19:44:57,55,16.8,80,11.3,1024.8,1015.7,-0.3,0.5,1.4,14,0.0
2014-04-17 20:44:57,59,15.7,82,11.0,1025.4,1016.3,1.0,0.15,1.0,5,0.0
2014-04-17 21:44:57,63,17.5,86,10.6,1025.6,1016.5,1.4,0.0,0.3,8,0.0
2014-04-17 22:44:57,60,19.9,88,10.5,1025.4,1016.3,0.6,0.0,0.3,8,0.0
2014-04-17 23:44:57,58,17.2,93,8.9,1025.3,1016.2,-0.0999999999999,0.0,0.0,8,0.0
