2014-04-15 00:44:13,41,20.3,62,8.9,1028.8,1019.7,0.4,0.0,0.0,8,0.0
2014-04-15 01:44:07,42,20.3,64,8.0,1029.2,1020.1,0.8,0.0,0.0,8,0.0
2014-04-15 02:44:13,42,20.3,67,7.3,1029.2,1020.1,0.5,0.0,0.0,8,0.0
2014-04-15 03:44:07,42,20.3,70,6.8,1029.3,1020.2,0.5,0.0,0.0,8,0.0
2014-04-15 04:44:13,42,20.3,72,6.0,1030.0,1020.9,0.8,0.0,0.0,8,0.0
2014-04-15 05:44:07,43,20.3,72,6.1,1030.1,1021.0,0.9,0.0,0.0,8,0.0
2014-04-15 06:44:07,43,20.3,74,6.2,1030.6,1021.5,1.3,0.0,0.0,8,0.0
2014-04-15 07:44:13,43,20.3,72,7.8,1030.8,1021.7,0.8,0.0,0.0,8,0.0
2014-04-15 08:44:13,44,20.0,64,9.4,1031.2,1022.1,1.1,0.0,0.0,8,0.0
2014-04-15 09:44:13,44,20.4,61,9.9,1030.9,1021.8,0.3,0.0,0.0,8,0.0
2014-04-15 10:44:01,45,20.6,54,10.9,1030.8,1021.7,-1.13686837722e-13,0.0,0.0,8,0.0
2014-04-15 11:44:01,45,20.8,44,14.8,1030.8,1021.7,-0.4,0.0,0.0,8,0.0
2014-04-15 12:44:07,45,20.9,40,15.0,1030.5,1021.4,-0.4,0.0,0.0,8,0.0
2014-04-15 13:44:07,44,21.0,35,15.8,1030.2,1021.1,-0.6,0.0,0.0,8,0.0
2014-04-15 14:44:01,44,21.1,34,15.5,1029.6,1020.5,-1.2,0.0,0.0,8,0.0
2014-04-15 15:44:01,44,21.2,37,14.2,1029.1,1020.0,-1.4,0.0,0.0,8,0.0
2014-04-15 16:44:07,44,21.2,49,13.5,1029.3,1020.2,-0.9,0.0,0.0,8,0.0
2014-04-15 17:44:07,44,21.2,55,11.8,1029.1,1020.0,-0.5,0.0,0.0,8,0.0
2014-04-15 18:44:07,44,21.1,59,10.5,1029.3,1020.2,0.2,0.0,0.0,8,0.0
2014-04-15 19:44:07,44,21.1,62,9.6,1029.6,1020.5,0.3,0.0,0.0,8,0.0
2014-04-15 20:44:13,44,21.1,64,9.0,1029.7,1020.6,0.6,0.0,0.0,8,0.0
2014-04-15 21:44:07,44,21.1,67,8.5,1029.8,1020.7,0.5,0.0,0.0,8,0.0
2014-04-15 22:44:07,44,21.1,68,8.0,1029.7,1020.6,0.1,0.0,0.0,8,0.0
2014-04-15 23:44:01,44,21.0,68,7.9,1029.9,1020.8,0.2,0.0,0.0,8,0.0
