2014-04-19 00:44:57,52,11.2,99,4.5,1024.8,1015.7,0.9,0.0,0.0,8,0.0
2014-04-19 01:44:57,56,9.6,99,3.8,1024.6,1015.5,0.5,0.0,0.0,8,0.0
2014-04-19 02:44:57,57,8.1,99,3.3,1024.3,1015.2,-0.2,0.0,0.0,8,0.0
2014-04-19 03:44:57,58,7.1,97,2.9,1024.1,1015.0,-0.7,0.0,0.0,8,0.0
2014-04-19 04:44:57,60,6.1,97,2.4,1024.1,1015.0,-0.5,0.0,0.0,8,0.0
2014-04-19 05:44:57,61,5.4,97,2.5,1024.6,1015.5,0.3,0.0,0.0,8,0.0
2014-04-19 06:44:57,70,7.7,99,4.7,1023.4,1014.3,-0.7,0.0,0.0,8,0.0
2014-04-19 07:44:57,67,11.2,65,12.0,1022.2,1013.1,-1.9,0.15,0.7,6,0.0
2014-04-19 08:44:57,72,14.8,75,10.3,1021.4,1012.3,-3.2,0.65,2.0,0,0.0
2014-04-19 09:44:57,60,18.2,63,11.4,1020.4,1011.3,-3.0,0.5,1.7,9,0.0
2014-04-19 10:44:57,47,23.5,55,12.8,1018.4,1009.3,-3.8,0.7,1.4,13,0.0
2014-04-19 11:44:57,38,26.3,52,13.7,1018.1,1009.0,-3.3,1.35,2.4,10,0.0
2014-04-19 12:44:57,38,22.8,50,13.4,1018.4,1009.3,-2.0,1.2,2.0,3,0.0
2014-04-19 13:44:57,30,31.0,49,13.7,1017.1,1008.0,-1.3,1.05,2.0,9,0.0
2014-04-19 14:44:57,25,35.0,46,14.8,1016.5,1007.4,-1.6,0.7,1.4,0,0.0
2014-04-19 15:44:57,21,29.5,47,14.6,1016.0,1006.9,-2.4,1.2,2.7,6,0.0
2014-04-19 16:44:57,30,21.5,49,14.6,1016.8,1007.7,-0.3,1.5,2.7,9,0.0
2014-04-19 17:44:57,31,22.0,55,12.1,1016.7,1007.6,0.2,0.85,2.4,13,0.0
2014-04-19 18:44:57,37,21.8,54,12.4,1016.6,1007.5,0.6,0.15,0.7,8,0.0
2014-04-19 19:44:57,39,17.9,72,8.7,1017.5,1008.4,0.7,0.0,0.0,8,0.0
2014-04-19 20:44:57,46,14.9,80,7.0,1017.8,1008.7,1.1,0.0,0.0,8,0.0
2014-04-19 21:44:57,51,17.2,85,6.2,1017.2,1008.1,0.6,0.0,0.3,8,0.0
2014-04-19 22:44:57,49,18.4,90,5.8,1016.6,1007.5,-0.9,0.0,0.0,8,0.0
2014-04-19 23:44:57,48,17.9,88,7.0,1016.5,1007.4,-1.3,0.0,0.0,8,0.0
