2014-04-17 00:14:57,30,35,15.8,33,15.6,1014.8,1005.7,0.0,0.0,,0.0,2048
2014-04-17 00:44:57,30,33,15.2,33,14.6,1015.1,1006.0,0.0,0.0,,0.0,2048
2014-04-17 01:14:57,30,33,14.4,34,13.7,1015.0,1005.9,0.0,0.0,,0.0,2048
2014-04-17 01:44:57,30,33,13.5,32,12.7,1014.8,1005.7,0.0,0.0,,0.0,2048
2014-04-17 02:14:57,30,31,12.6,33,11.8,1014.9,1005.8,0.0,0.0,,0.0,2048
2014-04-17 02:44:57,30,31,11.7,32,11.0,1014.3,1005.2,0.0,0.0,,0.0,2048
2014-04-17 03:14:57,30,30,11.0,32,10.2,1014.1,1005.0,0.0,0.0,,0.0,2048
2014-04-17 03:44:57,30,31,10.1,32,9.4,1014.1,1005.0,0.0,0.0,,0.0,2048
2014-04-17 04:14:57,30,31,9.3,33,8.6,1014.4,1005.3,0.0,0.0,,0.0,2048
2014-04-17 04:44:57,30,32,8.4,32,7.8,1014.5,1005.4,0.0,0.0,,0.0,2048
2014-04-17 05:14:57,30,29,7.8,32,7.1,1014.4,1005.3,0.0,0.0,,0.0,2048
2014-04-17 05:44:57,30,29,7.1,33,6.6,1014.4,1005.3,0.0,0.0,,0.0,2048
2014-04-17 06:14:57,30,30,6.7,34,6.3,1014.5,1005.4,0.0,0.0,,0.0,2048
2014-04-17 06:44:57,30,30,6.5,35,6.3,1014.8,1005.7,0.0,0.0,,0.0,2048
2014-04-17 07:14:57,30,32,6.6,39,6.5,1014.8,1005.7,0.0,0.0,,0.0,2048
2014-04-17 07:44:57,30,35,7.2,41,7.3,1014.8,1005.7,0.0,0.0,,0.0,2048
2014-04-17 08:14:57,30,42,8.6,50,9.0,1014.4,1005.3,0.0,0.0,,0.0,2048
2014-04-17 08:44:57,30,44,10.4,51,11.3,1013.8,1004.7,0.0,0.0,,0.0,2048
2014-04-17 09:14:57,30,48,12.0,54,13.6,1019.6,1010.5,0.0,0.0,,0.0,2048
2014-04-17 09:44:57,30,50,13.9,51,15.6,1027.4,1018.3,0.0,0.0,,0.0,2048
2014-04-17 10:14:57,30,49,15.2,49,16.8,1026.7,1017.6,0.0,0.0,,0.0,2048
2014-04-17 10:44:57,30,49,16.2,49,17.7,1024.6,1015.5,0.0,0.0,,0.0,2048
2014-04-17 11:14:57,30,50,17.4,51,18.7,1022.5,1013.4,0.0,0.0,,0.0,2048
2014-04-17 11:44:57,30,52,19.0,50,20.3,1018.1,1009.0,0.0,0.0,,0.0,2048
2014-04-17 12:14:57,30,52,20.5,50,21.5,1022.1,1013.0,0.0,0.0,,0.0,2048
2014-04-17 12:44:57,30,51,21.7,49,22.6,1017.4,1008.3,0.0,0.0,,0.0,2048
2014-04-17 13:14:57,30,50,23.2,48,23.8,1013.0,1003.9,0.0,0.0,,0.0,2048
2014-04-17 13:44:57,30,47,23.7,42,24.0,1016.0,1006.9,0.0,0.0,,0.0,2048
2014-04-17 14:14:57,30,44,24.0,45,23.9,1023.7,1014.6,0.0,0.0,,0.0,2048
2014-04-17 14:44:57,30,49,24.9,50,25.3,1023.6,1014.5,0.0,0.0,,0.0,2048
2014-04-17 15:14:57,30,42,24.0,35,23.6,1023.9,1014.8,0.0,0.0,,0.0,2048
2014-04-17 15:44:57,30,44,20.7,47,19.6,1023.0,1013.9,0.0,0.0,,0.0,2048
2014-04-17 16:14:57,30,47,19.5,52,18.3,1023.5,1014.4,0.0,0.0,,0.0,2048
2014-04-17 16:44:57,30,54,16.7,66,13.5,1025.1,1016.0,1.7,2.4,0,21.0,0
2014-04-17 17:14:57,30,53,18.1,69,12.9,1024.9,1015.8,0.3,1.0,10,21.0,0
2014-04-17 17:44:57,30,50,19.9,71,12.2,1024.4,1015.3,0.7,1.0,10,21.0,0
2014-04-17 18:14:57,30,51,19.2,74,11.8,1024.6,1015.5,1.7,3.1,12,21.0,0
2014-04-17 18:44:57,30,52,18.3,79,11.5,1024.2,1015.1,0.7,1.4,8,21.0,0
2014-04-17 19:14:57,30,53,17.5,80,11.4,1024.6,1015.5,0.3,1.4,14,21.0,0
2014-04-17 19:44:57,30,55,16.8,80,11.3,1024.8,1015.7,0.7,1.0,14,21.0,0
2014-04-17 20:14:57,30,56,16.2,81,11.1,1024.9,1015.8,0.0,0.3,10,21.0,0
2014-04-17 20:44:57,30,59,15.7,82,11.0,1025.4,1016.3,0.3,1.0,5,21.0,0
2014-04-17 21:14:57,30,62,16.1,84,10.8,1025.3,1016.2,0.0,0.3,10,21.0,0
2014-04-17 21:44:57,30,63,17.5,86,10.6,1025.6,1016.5,0.0,0.0,4,21.0,0
2014-04-17 22:14:57,30,57,18.2,87,10.6,1025.4,1016.3,0.0,0.3,8,21.0,0
2014-04-17 22:44:57,30,60,19.9,88,10.5,1025.4,1016.3,0.0,0.0,8,21.0,0
2014-04-17 23:14:57,30,56,19.3,90,9.8,1025.1,1016.0,0.0,0.0,10,21.0,0
2014-04-17 23:44:57,30,58,17.2,93,8.9,1025.3,1016.2,0.0,0.0,10,21.0,0
