2014-04-16 00:14:13,30,44,21.0,69,7.7,1029.8,1020.7,0.0,0.0,,0.0,2048
2014-04-16 00:44:07,30,45,20.9,70,7.5,1030.0,1020.9,0.0,0.0,,0.0,2048
2014-04-16 01:14:13,30,45,20.9,70,7.3,1029.8,1020.7,0.0,0.0,,0.0,2048
2014-04-16 01:44:07,30,45,20.9,71,7.2,1029.6,1020.5,0.0,0.0,,0.0,2048
2014-04-16 02:14:07,30,46,20.9,73,6.9,1029.5,1020.4,0.0,0.0,,0.0,2048
2014-04-16 02:44:07,30,46,20.8,73,6.7,1029.5,1020.4,0.0,0.0,,0.0,2048
2014-04-16 03:14:07,30,46,20.8,74,6.5,1029.2,1020.1,0.0,0.0,,0.0,2048
2014-04-16 03:44:13,30,46,20.8,75,6.3,1029.3,1020.2,0.0,0.0,,0.0,2048
2014-04-16 04:14:07,30,46,20.8,76,6.1,1029.1,1020.0,0.0,0.0,,0.0,2048
2014-04-16 04:44:07,30,46,20.8,78,5.7,1029.2,1020.1,0.0,0.0,,0.0,2048
2014-04-16 05:14:07,30,46,20.7,78,5.8,1029.4,1020.3,0.0,0.0,,0.0,2048
2014-04-16 05:44:07,30,46,20.7,78,5.6,1029.6,1020.5,0.0,0.0,,0.0,2048
2014-04-16 06:14:07,30,46,20.7,80,5.7,1029.3,1020.2,0.0,0.0,,0.0,2048
2014-04-16 06:44:01,30,46,20.7,81,5.9,1029.7,1020.6,0.0,0.0,,0.0,2048
2014-04-16 07:14:07,30,46,20.7,78,7.0,1029.5,1020.4,0.0,0.0,,0.0,2048
2014-04-16 07:44:07,30,46,20.7,73,8.5,1029.4,1020.3,0.0,0.0,,0.0,2048
2014-04-16 08:14:01,30,46,20.7,65,9.4,1029.4,1020.3,0.0,0.0,,0.0,2048
2014-04-16 08:44:01,30,46,20.7,64,9.9,1029.4,1020.3,0.0,0.0,,0.0,2048
2014-04-16 09:14:07,30,46,20.6,61,10.4,1029.2,1020.1,0.0,0.0,,0.0,2048
2014-04-16 09:44:13,30,46,20.7,61,10.8,1028.8,1019.7,0.0,0.0,,0.0,2048
2014-04-16 10:14:57,30,46,20.8,56,11.2,1028.7,1019.6,0,0,,0,2048
2014-04-16 10:44:57,30,47,20.9,53,11.9,1028.4,1019.3,0,0,,0,2048
2014-04-16 11:14:57,30,35,19.5,50,12.5,1028.4,1019.3,0,0,,0,2048
2014-04-16 11:44:57,30,36,18.4,45,14.8,1028.2,1019.1,0,0,,0,2048
2014-04-16 12:14:57,30,35,17.9,41,15.8,1028.1,1019.0,0,0,,0,2048
2014-04-16 12:44:57,30,36,17.8,39,16.7,1027.6,1018.5,0,0,,0,2048
2014-04-16 13:14:57,30,37,17.9,39,17.5,1027.5,1018.4,0,0,,0,2048
2014-04-16 13:44:57,30,40,18.3,41,18.2,1026.7,1017.6,0,0,,0,2048
2014-04-16 14:14:57,30,41,18.7,42,18.7,1026.3,1017.2,0,0,,0,2048
2014-04-16 14:44:57,30,41,19.1,41,19.4,1025.8,1016.7,0,0,,0,2048
2014-04-16 15:14:57,30,41,19.5,41,19.8,1025.4,1016.3,0,0,,0,2048
2014-04-16 15:44:57,30,41,19.9,40,20.1,1025.2,1016.1,0,0,,0,2048
2014-04-16 16:14:57,30,40,20.0,40,20.2,1024.6,1015.5,0,0,,0,2048
2014-04-16 16:44:57,30,40,20.3,40,20.3,1024.4,1015.3,0,0,,0,2048
2014-04-16 17:14:57,30,40,20.3,40,20.4,1024.2,1015.1,0,0,,0,2048
2014-04-16 17:44:57,30,40,20.4,40,20.5,1024.2,1015.1,0,0,,0,2048
2014-04-16 18:14:57,30,40,20.4,40,20.5,1024.2,1015.1,0,0,,0,2048
2014-04-16 18:44:57,30,40,20.4,40,20.5,1024.5,1015.4,0,0,,0,2048
2014-04-16 19:14:57,30,40,20.4,40,20.5,1024.4,1015.3,0,0,,0,2048
2014-04-16 19:44:57,30,40,20.4,40,20.4,1024.8,1015.7,0,0,,0,2048
2014-04-16 20:14:57,30,40,20.3,40,20.4,1024.6,1015.5,0,0,,0,2048
2014-04-16 20:44:57,30,40,20.3,40,20.3,1024.8,1015.7,0,0,,0,2048
2014-04-16 21:14:57,30,36,19.4,34,19.0,1025.5,1016.4,0,0,,0,2048
2014-04-16 21:44:57,30,36,18.4,35,17.7,1028.7,1019.6,0,0,,0,2048
2014-04-16 22:14:57,30,36,17.8,36,17.3,1026.4,1017.3,0,0,,0,2048
2014-04-16 22:44:57,30,36,17.3,36,17.1,1021.9,1012.8,0,0,,0,2048
2014-04-16 23:14:57,30,35,17.0,36,16.8,1013.8,1004.7,0,0,,0,2048
2014-04-16 23:44:57,30,35,16.4,35,16.4,1015.0,1005.9,0,0,,0,2048
