2014-04-13 20:44:07,2014-04-12 21:00:00,38.2352941176,36,2014-04-13 18:14:07,45,2014-04-13 20:44:07,19.9470588235,,,20.6,2014-04-13 12:44:06,41.2941176471,41,2014-04-13 19:44:07,43,2014-04-13 20:44:07,19.5176470588,,,19.8,2014-04-13 12:44:06,1020.17058824,1019.1,2014-04-13 18:44:07,1021.6,2014-04-13 12:44:06,1011.07058824,1010.0,2014-04-13 18:44:07,1012.5,2014-04-13 12:44:06,0.0,0.0,2014-04-13 12:44:06,8,0.0
2014-04-14 20:44:07,2014-04-13 21:00:00,43.3333333333,34,2014-04-14 19:44:07,55,2014-04-14 20:44:07,18.9875,19.0,2014-04-14 08:44:07,19.8,2014-04-14 14:44:07,42.7916666667,36,2014-04-14 18:44:07,44,2014-04-13 21:44:07,19.2416666667,19.0,2014-04-14 08:44:07,19.6,2014-04-14 16:14:07,1023.45625,1020.1,2014-04-13 21:14:07,1027.7,2014-04-14 20:44:07,1014.35625,1011.0,2014-04-13 21:14:07,1018.6,2014-04-14 20:44:07,0.0,0.0,2014-04-13 21:14:07,8,0.0
2014-04-15 20:44:13,2014-04-14 21:00:00,58.2916666667,32,2014-04-15 14:14:07,75,2014-04-15 07:14:07,10.3979166667,5.9,2014-04-15 05:14:07,17.2,2014-04-15 13:14:07,42.9375,39,2014-04-14 21:44:07,45,2014-04-15 10:44:01,20.5333333333,18.8,2014-04-14 21:14:07,21.2,2014-04-15 15:44:01,1029.72708333,1028.1,2014-04-14 21:14:07,1031.2,2014-04-15 08:44:13,1020.62708333,1019.0,2014-04-14 21:14:07,1022.1,2014-04-15 08:44:13,0.0,0.0,2014-04-14 21:14:07,8,0.0
2014-04-16 20:44:57,2014-04-15 21:00:00,57.9166666667,39,2014-04-16 13:14:57,81,2014-04-16 06:44:01,12.4354166667,5.6,2014-04-16 05:44:07,20.5,2014-04-16 17:44:57,42.8125,35,2014-04-16 12:14:57,47,2014-04-16 10:44:57,20.2916666667,20.7,2014-04-16 08:44:01,20.9,2014-04-16 10:44:57,1027.89166667,1024.2,2014-04-16 18:14:57,1030.1,2014-04-15 23:14:01,1018.79166667,1015.1,2014-04-16 18:14:57,1021.0,2014-04-15 23:14:01,0.0,0.0,2014-04-15 21:14:07,8,0.0
2014-04-17 20:44:57,2014-04-16 21:00:00,47.0208333333,32,2014-04-17 05:14:57,82,2014-04-17 20:44:57,14.41875,6.3,2014-04-17 06:44:57,25.3,2014-04-17 14:44:57,41.9166666667,29,2014-04-17 05:44:57,59,2014-04-17 20:44:57,15.4895833333,6.5,2014-04-17 06:44:57,24.9,2014-04-17 14:44:57,1019.60833333,1013.0,2014-04-17 13:14:57,1028.7,2014-04-16 21:44:57,1010.50833333,1003.9,2014-04-17 13:14:57,1019.6,2014-04-16 21:44:57,0.133333333333,3.1,2014-04-17 18:14:57,12,21.0
2014-04-18 20:44:57,2014-04-17 21:00:00,74.5531914894,49,2014-04-18 16:44:57,99,2014-04-18 04:14:57,11.7744680851,5.4,2014-04-18 05:14:57,17.2,2014-04-18 12:14:57,53.8723404255,22,2014-04-18 14:44:57,80,2014-04-18 07:44:57,19.4085106383,8.2,2014-04-18 06:14:57,37.6,2014-04-18 14:14:57,1024.11276596,1021.5,2014-04-18 15:14:57,1026.7,2014-04-18 06:14:57,1015.01276596,1012.4,2014-04-18 15:14:57,1017.6,2014-04-18 06:14:57,0.24375,2.7,2014-04-18 15:44:57,6,0.0
2014-04-19 20:44:57,2014-04-18 21:00:00,74.5833333333,45,2014-04-19 14:14:57,99,2014-04-18 23:44:57,8.98125,2.3,2014-04-19 05:14:57,14.8,2014-04-19 14:44:57,47.8333333333,21,2014-04-19 15:44:57,78,2014-04-19 07:14:57,17.3083333333,5.4,2014-04-19 05:44:57,35.0,2014-04-19 14:44:57,1020.68125,1016.0,2014-04-19 15:44:57,1024.8,2014-04-19 00:44:57,1011.58125,1006.9,2014-04-19 15:44:57,1015.7,2014-04-19 00:44:57,0.416666666667,2.7,2014-04-19 15:44:57,9,0.0
2014-04-20 14:14:57,2014-04-19 21:00:00,91.9142857143,82,2014-04-19 21:14:57,99,2014-04-20 02:14:57,6.78,3.4,2014-04-20 03:14:57,10.4,2014-04-20 14:14:57,60.3142857143,46,2014-04-20 00:14:57,78,2014-04-20 07:44:57,13.1942857143,6.3,2014-04-20 06:44:57,17.0,2014-04-20 13:44:57,1012.43714286,1004.5,2014-04-20 14:14:57,1017.5,2014-04-19 21:14:57,1003.33714286,995.4,2014-04-20 14:14:57,1008.4,2014-04-19 21:14:57,0.194444444444,2.0,2014-04-20 07:14:57,13,3.0
